Name_of_App,Rating,Company,App_Detail_Web_Page_URL
Client Video - Online Therapy,"3.8
star",Psychology Today Inc,https://play.google.com/store/apps/details?id=com.psychologytoday.clients
Identity Guard: ID Protection,"4.2
star",Identity Guard,https://play.google.com/store/apps/details?id=com.identityguard.suite
Therapyside - Online therapy,"3.1
star","Altania del Mar, s.l.",https://play.google.com/store/apps/details?id=com.terapiachat.android
Identity Theft Preventer,"4.2
star",ShieldApps,https://play.google.com/store/apps/details?id=identitytheft.preventer
Beyond Identity,"3.1
star","Beyond Identity, Inc",https://play.google.com/store/apps/details?id=com.beyondidentity.endpoint.android
identity,"3.5
star",identity.TM GmbH,https://play.google.com/store/apps/details?id=de.identity.identityvideo
Identity V,"3.4
star",NetEase Games,https://play.google.com/store/apps/details?id=com.netease.idv.googleplay
Entrust Identity,"3.8
star",Entrust,https://play.google.com/store/apps/details?id=com.entrust.identityGuard.mobile
IDentity 2.0,,IDmission LLC,https://play.google.com/store/apps/details?id=com.idmission.sdk2.identity
identity online,"4.2
star",identity.TM GmbH,https://play.google.com/store/apps/details?id=de.identity.allinone
Identity Identified,,Lembaga Alkitab Indonesia-Indonesian Bible Society,https://play.google.com/store/apps/details?id=id.or.alkitab.identity.identified
Monofor Identity,,"MonoFor, Inc.",https://play.google.com/store/apps/details?id=dev.monofor.monoauth
iDenfy Identity Verification,"4.1
star",iDenfy Apps,https://play.google.com/store/apps/details?id=com.idenfy.idenfyApp
Identity.com,,Identity.com,https://play.google.com/store/apps/details?id=com.identity.wallet
IDentity Developer,,IDmission LLC,https://play.google.com/store/apps/details?id=com.idmission.libtestproject
"Discord - Talk, Play, Hang Out","4.3
star",Discord Inc.,https://play.google.com/store/apps/details?id=com.discord
Yoti - your digital identity,"4.2
star",Yoti,https://play.google.com/store/apps/details?id=com.yoti.mobile.android.live
Trend Micro ID Security,"4.4
star",Trend Micro,https://play.google.com/store/apps/details?id=com.trendmicro.idsafe
ADP Mobile Solutions,"4.6
star","ADP, INC.",https://play.google.com/store/apps/details?id=com.adpmobile.android
GroupMe,"4.6
star",GroupMe,https://play.google.com/store/apps/details?id=com.groupme.android
Spirit of Justice,"4.6
star
$19.99","CAPCOM CO., LTD.",https://play.google.com/store/apps/details?id=jp.co.capcom.gyakusai6en
Doomsday: Last Survivors,"4.5
star",IGG.COM,https://play.google.com/store/apps/details?id=com.igg.android.doomsdaylastsurvivors
Bluesky,"3.6
star",Bluesky PBLLC,https://play.google.com/store/apps/details?id=xyz.blueskyweb.app
Zenless Zone Zero,"4.1
star",COGNOSPHERE PTE. LTD.,https://play.google.com/store/apps/details?id=com.HoYoverse.Nap
Dislyte,"4.2
star",FARLIGHT,https://play.google.com/store/apps/details?id=com.lilithgames.xgame.gp
ID Theft Defense,"4.4
star",LegalShield Corporation,https://play.google.com/store/apps/details?id=com.legalshield.primericaidtd2
Patreon,"4.8
star",Patreon,https://play.google.com/store/apps/details?id=com.patreon.android
Securify Identity,,Securify A.Ş.,https://play.google.com/store/apps/details?id=com.securifyid.securify.lock
DBT for Life,,DBT for Life,https://play.google.com/store/apps/details?id=com.dbtforlife.community
DBT Central,,Behavioural Health Central,https://play.google.com/store/apps/details?id=com.dbtcentral.dbtcentral
Impulse DBT,"3.9
star",Cogni app,https://play.google.com/store/apps/details?id=com.spotwish.impulse
Fears & Phobias Hypnosis,"3.8
star",Surf City Apps,https://play.google.com/store/apps/details?id=com.surfcityapps.fears
Mental disorders,"4.4
star",Helpful Books,https://play.google.com/store/apps/details?id=com.mentaldisorder.book
ZeroPhobia - Fear of Heights,"2.2
star",InSession/VU University,https://play.google.com/store/apps/details?id=com.insession.zero_phobia
Phobia Treatments - Guide,,BhadarApps,https://play.google.com/store/apps/details?id=com.bhadartech.phobia_treatments
Depth of Field (Hyperfocal),"4.5
star",PixelProse SARL,https://play.google.com/store/apps/details?id=fr.avianey.dof
Phobia E-Books,"4.2
star",Helpful Books,https://play.google.com/store/apps/details?id=com.phobia.books
Resilience eDBT,,Spark Digital Agency,https://play.google.com/store/apps/details?id=com.spark_digital.deakin_resilience
Diseases and Disorders Complet,"4.4
star",Apps2all,https://play.google.com/store/apps/details?id=vt.android.medical.disorders.handbook
Phobia list - डर,"4.8
star",vipassana,https://play.google.com/store/apps/details?id=com.vipassana.phobialist
Advanced Language Therapy Lite,"4.4
star",Tactus Therapy Solutions Ltd.,https://play.google.com/store/apps/details?id=com.tactustherapy.advancedlanguagetherapy.lite
Gameblyo,,HARAKH Aliaksei,https://play.google.com/store/apps/details?id=com.gameblyo.app
Fear and Greed Index Tracker,,P-Verve,https://play.google.com/store/apps/details?id=com.pverve.fgi
Transform - NoFap,,CaiHan,https://play.google.com/store/apps/details?id=com.ch.give_up_sex
Fear of Spiders Therapy,,hulidroid,https://play.google.com/store/apps/details?id=com.hulidroid.overcomethefearofspiders
Pdb App: Personality & Friends,"4.4
star",PDB Community,https://play.google.com/store/apps/details?id=pdb.app
Clear Fear,"4.1
star",stem4,https://play.google.com/store/apps/details?id=uk.org.stem4.clearfear
NoFilter: Photo Spot Explorer,"4.3
star",Broda Noel,https://play.google.com/store/apps/details?id=app.no_filter.nofilter
Fractal Eye - Fractal Image Cr,"4.3
star",Self Similar Tech,https://play.google.com/store/apps/details?id=com.selfsimilartech.fractaleye
Fear of Ghost: Phasmo Exorcist,"3.4
star",nununu games,https://play.google.com/store/apps/details?id=com.nununugames.FearOfGhosts
ZeroPhobia - Fear of Spiders,,InSession/VU University,https://play.google.com/store/apps/details?id=com.insession.spinnenangst
Overcome Your Fears,"4.6
star",Smart Goal Trainings,https://play.google.com/store/apps/details?id=com.crazyapps.overcomeyourfears
FEAR US,"3.1
star",SponsorAds GmbH & Co.KG,https://play.google.com/store/apps/details?id=air.de.sponsorads.sophia
Atmosphere: Relaxing Sounds,"4.7
star",Peak Pocket Studios,https://play.google.com/store/apps/details?id=com.peakpocketstudios.atmosphere
Silhouette of Fear,,Levent Yavuz Company,https://play.google.com/store/apps/details?id=com.LeventYavuzCompany.TheNewHorrorGame
Fear and Greed Index Meter,"4.8
star",Break Project,https://play.google.com/store/apps/details?id=com.dodoindex.MarketMeter
Fragmented Fear,"4.6
star",AniByte!,https://play.google.com/store/apps/details?id=com.AniByte.FragmentedFear
Fujifilm Exposure Calculator,,nautavis,https://play.google.com/store/apps/details?id=com.fujifilm.expcalc
Binaural Beats: Focus & Relax,"4.5
star",TOPYD LLC,https://play.google.com/store/apps/details?id=com.yiqi.binaural.beats
"House of Fear: Predator, Scary","3.9
star",Escape Horror Games,https://play.google.com/store/apps/details?id=com.besthorrorgames.predatorscarryhorror
Fear Greed Index - Market Mood,,"Microtrend Media, Co.",https://play.google.com/store/apps/details?id=com.feargreedindex.net
True Fear: Forsaken Souls 1,"4.6
star",The Digital Lounge,https://play.google.com/store/apps/details?id=com.Goblinz.TrueFear
charisme: Social Anxiety Coach,"4.1
star",Ikigai Innovations,https://play.google.com/store/apps/details?id=com.charisme.app
Beat Social Phobia with Andrew,"4.4
star
$2.49",Universal Relaxation,https://play.google.com/store/apps/details?id=com.hivebrain.andrewjohnson.phobia2
Hatchr: Social Anxiety Coach,,Crewlab LLC,https://play.google.com/store/apps/details?id=com.hbrothers.hashr
Instagram,"3.9
star",Instagram,https://play.google.com/store/apps/details?id=com.instagram.android
Filipino Social: Dating & Chat,"3.9
star",Innovation Dating Apps,https://play.google.com/store/apps/details?id=com.innovate.FilipinoSocial
Buddy: Social Dive App,"4.0
star",Dive with Buddy,https://play.google.com/store/apps/details?id=com.divewithbuddy.app
Panodyssey: social media,,Panodyssey,https://play.google.com/store/apps/details?id=com.panodyssey.app
SocialEase - Social Anxiety,,WellCompass,https://play.google.com/store/apps/details?id=com.SocialEase.android
TalkIn-Learn Language&Culture,"3.8
star",Octopus Paradise,https://play.google.com/store/apps/details?id=com.talkin.learn
Mindable: Panic & Agoraphobia,"1.6
star",Mindable Health,https://play.google.com/store/apps/details?id=health.mindable.anxiety
Phasmophobia Evidence Tool,"4.3
star",Tritium Studios,https://play.google.com/store/apps/details?id=com.TritiumGaming.phasmophobiaevidencepicker
Communia: women's social media,"3.8
star",Restless Network LLC,https://play.google.com/store/apps/details?id=com.restlessnetwork
Mahjongscapes - Tile Match,"4.9
star",Vida Games Studio,https://play.google.com/store/apps/details?id=com.match.meditation
Agoda: Cheap Flights & Hotels,"4.6
star",agoda.com,https://play.google.com/store/apps/details?id=com.agoda.mobile.consumer
Drugs.com Medication Guide,"4.7
star",Drugs.com,https://play.google.com/store/apps/details?id=com.drugscom.app
Agora,,REMIC,https://play.google.com/store/apps/details?id=ca.remic.agora
Replika: My AI Friend,"4.2
star","Luka, Inc",https://play.google.com/store/apps/details?id=ai.replika.app
Agora Offline,,UNICEF Agora,https://play.google.com/store/apps/details?id=org.unicef.agoraoffline
VR Heights Phobia,"3.1
star",Kosin Games,https://play.google.com/store/apps/details?id=com.malumapplications.vrheightphobia
AI Anxiety Virtual Pet BFF Emy,"4.8
star",Blueheart Technologies Ltd,https://play.google.com/store/apps/details?id=io.blueheart.socialanxiety
ASRA Coags,"2.1
star",ASRA,https://play.google.com/store/apps/details?id=com.asra.asracoags
StopSocial: Stop doomscrolling,"4.3
star",Clubhub d.o.o.,https://play.google.com/store/apps/details?id=com.stop.social
Agora Monde,,AGORA Monde,https://play.google.com/store/apps/details?id=fr.aefe.agoramonde
ZeroPhobia - Fear of Flying,,InSession/VU University,https://play.google.com/store/apps/details?id=com.insession.fearofflying
APSA Pediatric Surgery Library,"4.9
star","Unbound Medicine, Inc",https://play.google.com/store/apps/details?id=com.unbound.android.ubap
Exorcist: Fear of the Unknown,"3.4
star",PALCY GAMES,https://play.google.com/store/apps/details?id=com.apogames.phasmophobia
BudLabs - Hydroponics Grow App,"3.1
star",Advanced Nutrients,https://play.google.com/store/apps/details?id=com.advancednutrients.budlabs
PhasmoWiki,"4.8
star",KrupoderDev,https://play.google.com/store/apps/details?id=com.KvDevCompany.PhasmoWiki
Fear Phantomia 2 - Scary Game,"3.1
star",Nanite Games,https://play.google.com/store/apps/details?id=com.nanitegames.fearphantomia2
Atlas Obscura Travel Guide,"4.9
star",Atlas Obscura,https://play.google.com/store/apps/details?id=com.atlasobscura.android
Mech Arena - Shooting Game,"4.3
star",Plarium Global Ltd,https://play.google.com/store/apps/details?id=com.plarium.mechlegion
ABA Go,"2.4
star",The American Board of Anesthesiology,https://play.google.com/store/apps/details?id=org.theaba.abaportal
Potion Explosion,"3.8
star
$2.99",Horrible Guild,https://play.google.com/store/apps/details?id=com.asmodeedigital.potionexplosion
Agora Respire,,f508,https://play.google.com/store/apps/details?id=agora.respire.app
Full Spectrum ABA,"4.9
star",Full Spectrum ABA,https://play.google.com/store/apps/details?id=com.subsplashconsulting.s_3XKZ36
AntibioticApp,"4.6
star",Limon Solutions,https://play.google.com/store/apps/details?id=com.limon.screamingbrothers.atm
iPrevail: Online Peer Support,"4.4
star",Prevail Health,https://play.google.com/store/apps/details?id=com.prevailhs.iprevail2
Agora,,Landmark Software UK,https://play.google.com/store/apps/details?id=com.agorastaff.agora
Shroomify - USA Mushroom ID,"4.7
star",Foragers Friend,https://play.google.com/store/apps/details?id=com.mushroom.shroomify
As Far As The Eye,,GoblinzPublishing,https://play.google.com/store/apps/details?id=com.unexpected.asfarastheeye
Fonoaudiología : ejercicios AR,,PMQ SOFTWARE,https://play.google.com/store/apps/details?id=ar.fonoaudiologia.ejercicios.articulacion
The Search for Lost Species,"4.0
star",Renegade Game Studios,https://play.google.com/store/apps/details?id=com.renegadegames.lostspecies
Mushroom Spot: mushroom map,"3.7
star",Mushroom Spot,https://play.google.com/store/apps/details?id=mushroomspot.app
Lost places nearby,"3.2
star",POSITIVE INFINITY,https://play.google.com/store/apps/details?id=de.pnpq.lostplacelocator
Overcoming Fears,,92 Interactive Inc.,https://play.google.com/store/apps/details?id=com.overfearapp
Overcome your fears,,DhadbadatiApps,https://play.google.com/store/apps/details?id=com.dhadbadati.apps.overcome_fear
Case Tracker US Immigration,"4.8
star","ImmiVision, LLC",https://play.google.com/store/apps/details?id=com.saldous.casetracker
Tripadvisor: Plan & Book Trips,"4.5
star",Tripadvisor,https://play.google.com/store/apps/details?id=com.tripadvisor.tripadvisor
Inside Out Thought Bubbles,"4.5
star",Kongregate,https://play.google.com/store/apps/details?id=com.disney.thoughtbubbles_goo
Calendar Ortodox,"5.0
star",Mobile Touch,https://play.google.com/store/apps/details?id=eu.mobiletouch.CalendarCrestinOrtodox
Enchant: Powerful Affirmations,"4.8
star",TheFabulous,https://play.google.com/store/apps/details?id=co.thefab.affirmation
Hidden Escape: Horror Mystery,"4.0
star",Vincell Studios,https://play.google.com/store/apps/details?id=com.vincellstudios.horrormystery
Teuida: Learn Languages,"4.4
star",TEUIDA,https://play.google.com/store/apps/details?id=net.teuida.teuida
Visit A City,"4.8
star",Visit A City,https://play.google.com/store/apps/details?id=com.visitacity.visitacityapp
Endless Fears: Shattered Soul,,Y - Game Studio,https://play.google.com/store/apps/details?id=com.YStudio.EndlessFears
The Tapping Solution,"4.5
star","The Tapping Solution, LLC",https://play.google.com/store/apps/details?id=com.datechnologies.tappingsolution
I am: Positive Affirmations,"4.7
star",5W APPS GmbH,https://play.google.com/store/apps/details?id=de.njai.iam
Primed Mind: Mindset Coaching,"4.0
star",Primed Mind USA,https://play.google.com/store/apps/details?id=com.primedmind_next
Dreamy - Dreams Interpretation,"4.5
star",Favai,https://play.google.com/store/apps/details?id=com.borysk.dreamy
Zori Affirmations & Self Love,"4.7
star",RocketHen,https://play.google.com/store/apps/details?id=com.rockethen.zori
City Hero,"4.4
star",LEAF NOVEL,https://play.google.com/store/apps/details?id=com.cthe.oeth
AR Spiders & Co: Scare friends,"4.6
star
$2.99",Linda Schnetzinger,https://play.google.com/store/apps/details?id=at.schnetzinger.arspidersandco
HEARING AID APP:PETRALEX 4 EAR,"4.6
star",Algorithm electronics,https://play.google.com/store/apps/details?id=com.it4you.petralex
Mintalitea - Mental Health CBT,"4.4
star",Yasen App,https://play.google.com/store/apps/details?id=com.trapscan.diary
OhSofia: AI Therapy Chat,"3.3
star","Grotek, Inc.",https://play.google.com/store/apps/details?id=com.ohsofia.ohsofia
Therapeze - Therapy Notes,,LakesideCoding,https://play.google.com/store/apps/details?id=com.lakesidecoding.therapeze
CLAUStrophobia,,Verschueren Geert,https://play.google.com/store/apps/details?id=sorex.CLAUStrophobia
Fragrances Guide,,PISSARDE,https://play.google.com/store/apps/details?id=com.sawaftech.pissarde.fragrancesguide
Self-help App for the Mind SAM,"3.5
star",Mind Garden Technology C.I.C,https://play.google.com/store/apps/details?id=uk.co.mindgardentech.sam
Magic Mushroom Calculator,"3.9
star",Zamnesia,https://play.google.com/store/apps/details?id=net.zamnesia.shroomcalculator
Church Finder Worldwide,"3.6
star",POSITIVE INFINITY,https://play.google.com/store/apps/details?id=de.pnpq.churchlocator
Trumpet Lessons - tonestro,"4.5
star",tonestro,https://play.google.com/store/apps/details?id=com.tonestro.trumpet
Periodic Table - Atomic,"4.5
star",J.Lindemann,https://play.google.com/store/apps/details?id=com.jlindemann.science
PatternPRO,"2.8
star",HMD Digital,https://play.google.com/store/apps/details?id=hmd.digital.patternpro
Pattern Keeper,,Datadromeda AB,https://play.google.com/store/apps/details?id=app.patternkeeper.android
Jealousy CBT Tools Self-Help,"4.2
star",Excel At Life,https://play.google.com/store/apps/details?id=com.excelatlife.jealousy
RattleStork – Sperm Donation,,RattleStork,https://play.google.com/store/apps/details?id=org.rattlestork.twa
Self Improvement: Wellbeing,,Rstream Labs,https://play.google.com/store/apps/details?id=self.care.help.improvement
Periodic Table - Game,"4.5
star",www.chernykh.tech,https://play.google.com/store/apps/details?id=august.mendeleev.quiz
COLREG 72: safety at sea,"4.8
star",Happy Jigsaw,https://play.google.com/store/apps/details?id=edu.SmirnovYury.EngVesselLights
Surgical Instruments,"4.3
star",RER MedApps,https://play.google.com/store/apps/details?id=com.medical.surgery.instruments
Trazado El Tubero 2.0 Demo,,Alfredo Pombo,https://play.google.com/store/apps/details?id=trazadodetuberia.eltuberofree
SELF: Self-Care and Self-Love,"4.6
star",My True Value,https://play.google.com/store/apps/details?id=com.feelgoodcompany.feelgood
Claustrophobic,,Luke Lime,https://play.google.com/store/apps/details?id=com.claustrophobic
Self Help Books,,MMDevStudio,https://play.google.com/store/apps/details?id=com.mmdevstudio.selfhelpbooks
Trombone Lessons - tonestro,"4.0
star",tonestro,https://play.google.com/store/apps/details?id=com.tonestro.trombone
Human Parasitology Flashcard,,PlumpTurtle Creative Studio,https://play.google.com/store/apps/details?id=com.plumpturtlecreativestudio.parasitology_flashcard
Reptile identifier,"1.7
star",Clever Life,https://play.google.com/store/apps/details?id=com.jg.reptileidentifier
Patternum - Pattern Builder,"3.4
star",Annapurnapp Technologies GmbH,https://play.google.com/store/apps/details?id=app.patternum
self esteem - self confidence,"4.3
star",Fusaklezpollgehn 470 Mozzaschlaf,https://play.google.com/store/apps/details?id=autoestimaselbstachtungegosuspicioestimedesoi.cuatrotd4pza2mcw68gof42svi.yu4fl
Hebrew Learning App,"4.1
star",vicsothemes,https://play.google.com/store/apps/details?id=com.vicsothemes.hebrewforbeginners
Planetary Magick,"3.6
star",The Crooked Path,https://play.google.com/store/apps/details?id=com.planetarymagic
Patrondis - Pattern Making,"1.1
star",Patronfy,https://play.google.com/store/apps/details?id=com.patronfy.patrondiss
Trumpet Fingering Chart,"4.6
star",DigiTide Blaze,https://play.google.com/store/apps/details?id=com.trumpetfingeringchart
The Self Compassion App,"4.5
star",PSYT,https://play.google.com/store/apps/details?id=uk.co.psyt.compassion
Self-Esteem and Confidence,"4.5
star",Recetaps,https://play.google.com/store/apps/details?id=com.recetaps.selfesteem
Higher Self,"3.8
star",Laura Seiler Life Coaching GmbH,https://play.google.com/store/apps/details?id=com.lauraseiler.higherself
Self Help for Trauma,"4.1
star",Peaceful Heart Network,https://play.google.com/store/apps/details?id=se.selfhelpfortrauma.app
Sound Therapy | PTSD & Trauma,,"Ed can Help: Sound Therapy, Anxiety, Stress Relief",https://play.google.com/store/apps/details?id=io.edcanhelp
Trauma Brace,,"Amicos, Inc.",https://play.google.com/store/apps/details?id=com.amicos.traumabrace
CPT Coach,"4.4
star",US Department of Veterans Affairs (VA),https://play.google.com/store/apps/details?id=gov.va.mentalhealth.ncptsd.cptcoach3
CPT® QuickRef,"2.4
star",American Medical Association Digital Products,https://play.google.com/store/apps/details?id=org.ama_assn.cptquickref
PTSD Coach,"4.6
star",US Department of Veterans Affairs (VA),https://play.google.com/store/apps/details?id=is.vertical.ptsdcoach
Sober Meditations and Recovery,"4.6
star",Buddy C.,https://play.google.com/store/apps/details?id=com.sobermeditationsapp.android.sober
Pocket Prep IT & Cybersecurity,"4.4
star","Pocket Prep, Inc.",https://play.google.com/store/apps/details?id=com.pocketprep.android.itcybersecurity
Trauma Healing Academy,,Trauma Healing Academy,https://play.google.com/store/apps/details?id=com.plas90tf72ob.p2t7wdf2mapp
IPP Formación,,Instituto Pensamiento Positivo SLU,https://play.google.com/store/apps/details?id=com.alba.school
Flashback - Visiter le temps,,Solutions Strateolab Inc.,https://play.google.com/store/apps/details?id=com.strateolab.flashback
NewForm: Recovery & Wellbeing,"4.7
star","The Phoenix - Rise, Recover, and Live",https://play.google.com/store/apps/details?id=the.phoenix.android
ACE CPT Fitness Prep 2025,,Super Test,https://play.google.com/store/apps/details?id=pp.ace.cpt
Flashback internacional,,LogicaHost,https://play.google.com/store/apps/details?id=com.logicahost.flashback
FlashGet Finder: Phone Tracker,,HONGKONG FLASHGET NETWORK TECHNOLOGY,https://play.google.com/store/apps/details?id=com.flashget.finder
CPT Home Exercise Program,,"PT Wired, Inc.",https://play.google.com/store/apps/details?id=com.ptwired.chicagopt
Camera Blocker: Anti Spy Guard,"4.4
star",BytePioneers s. r. o.,https://play.google.com/store/apps/details?id=com.bettertomorrowapps.camerablockfree
PTSD Test,"4.5
star",Inquiry Health LLC,https://play.google.com/store/apps/details?id=com.ptsd.test
Two Dots: Connect the dots,"4.3
star",PlayDots,https://play.google.com/store/apps/details?id=com.weplaydots.twodotsandroid
NSW Trauma,,NSW Agency for Clinical Innovation,https://play.google.com/store/apps/details?id=com.aci.itim.trauma
FlashGet Kids:parental control,"4.6
star",HONGKONG FLASHGET NETWORK TECHNOLOGY,https://play.google.com/store/apps/details?id=com.flashget.parentalcontrol
Pocket Prep Professional 2025,"4.5
star","Pocket Prep, Inc.",https://play.google.com/store/apps/details?id=com.pocketprep.android.professional
Criminal Case,"4.5
star",Pretty Simple,https://play.google.com/store/apps/details?id=com.prettysimple.criminalcaseandroid
Pocket Prep EMS 2025,"4.6
star","Pocket Prep, Inc.",https://play.google.com/store/apps/details?id=com.pocketprep.android.ems
Norton360 Antivirus & Security,"4.6
star",NortonMobile,https://play.google.com/store/apps/details?id=com.symantec.mobilesecurity
Pocket Prep Behavioral Health,"4.6
star","Pocket Prep, Inc.",https://play.google.com/store/apps/details?id=com.pocketprep.android.behavioralhealth
Travel Town - Merge Adventure,"4.5
star",Magmatic Games LTD,https://play.google.com/store/apps/details?id=io.randomco.travel
FaB Life,"4.5
star",Owl Nest Studios,https://play.google.com/store/apps/details?id=com.OwlNestStudios.FaBLife
Strange Investigations 2: F2P,"3.2
star",Elephant Games AR LLC,https://play.google.com/store/apps/details?id=com.elephantgames.sitfshiddenobjects.googf2p
Flashback,,Jordan Fisher,https://play.google.com/store/apps/details?id=tmg.flashback
RepCount Gym Workout Tracker,"4.8
star",Siper Apps,https://play.google.com/store/apps/details?id=sp.repcount
Sherlock・Hidden Object Mystery,"4.6
star",G5 Entertainment,https://play.google.com/store/apps/details?id=com.g5e.sherlock.android
Discotech: Nightlife/Festivals,"4.9
star","Discotech, Inc.",https://play.google.com/store/apps/details?id=me.discotech
Mystery Matters,"4.7
star",Playrix,https://play.google.com/store/apps/details?id=com.playrix.mysterymatters
Find my Phone - Family Locator,"4.4
star",GEO TRACK LABS LTD,https://play.google.com/store/apps/details?id=com.sygic.familywhere.android
Flippables Flashcards,,Sk Studios,https://play.google.com/store/apps/details?id=dev.skstudios.flippables
N-Back Challenge,"4.0
star",Rivuspurus,https://play.google.com/store/apps/details?id=com.rivuspurus.nbackchallenge
Flashcards Deluxe,"4.5
star
$3.99",OrangeOrApple.com,https://play.google.com/store/apps/details?id=com.orangeorapple.flashcards
Criminal Case: Mysteries,"4.6
star",Pretty Simple,https://play.google.com/store/apps/details?id=com.prettysimple.mysteriesofthepastandroid
Message Peeping Tom,"3.9
star",HSTAR,https://play.google.com/store/apps/details?id=com.holiestep.msgpeepingtom
Mystery Files: Hidden Objects,"4.4
star",Do Games Limited,https://play.google.com/store/apps/details?id=com.dominigames.mf
Surfshark: Secure VPN service,"4.6
star",Surfshark B.V.,https://play.google.com/store/apps/details?id=com.surfshark.vpnclient.android
Scavenger Hunt,"4.0
star",Popcore Games,https://play.google.com/store/apps/details?id=com.nnxshcwrkg.scavengerhunt
Family Locator - Phone Tracker,"4.4
star",Galaxy studio apps,https://play.google.com/store/apps/details?id=com.familylocator.familytracker.gps.locationtracker.forandroid
Ghost Detective,"4.3
star","Netflix, Inc.",https://play.google.com/store/apps/details?id=com.netflix.NGP.GhostDetective
Kid's Control: Family Locator,,Family Thread,https://play.google.com/store/apps/details?id=com.findmykids.tracker.app
Blitz Busters,"4.7
star",Spyke Games,https://play.google.com/store/apps/details?id=com.spyke.blitzbusters
LAYTON BROTHERS MYSTERY ROOM,"4.1
star",LEVEL-5 Inc.,https://play.google.com/store/apps/details?id=com.Level_5.MysteryRoomENG
EMDR Kit,"3.3
star",SE Factory,https://play.google.com/store/apps/details?id=nl.psy_zo.emdr_kit
My EMDR,"4.7
star
$0.99",RMsoft,https://play.google.com/store/apps/details?id=com.rmsoft.myemdr
Medisafe Pill & Med Reminder,"4.5
star",Medisafe®,https://play.google.com/store/apps/details?id=com.medisafe.android.client
Hyster Tracker,,"Hyster-Yale Materials Handling, Inc.",https://play.google.com/store/apps/details?id=com.hystertrackermobileapp
Habitive - Your Habit Tracker,"4.4
star",FiveDotTwelve sp. z o.o.,https://play.google.com/store/apps/details?id=com.habitive
Overcoming pain based on EMDR,"4.1
star
$5.99",Mark Grant,https://play.google.com/store/apps/details?id=com.overcomingpain.app
Habit Tracker - HabitKit,"4.7
star",Sebastian Röhl,https://play.google.com/store/apps/details?id=com.roehl.habitkit
Simple Progress Tracker,"3.7
star",Qookie Games,https://play.google.com/store/apps/details?id=com.Qookie.SimpleProgressTracker
EMS Notes: EMT & Paramedic,"4.4
star",Skyscape Medpresso Inc,https://play.google.com/store/apps/details?id=com.medpresso.Lonestar.emsnotes
Pumped Workout Tracker Gym Log,"4.7
star",Tip Tap Apps,https://play.google.com/store/apps/details?id=app.pumped.workout.log.tracker.strong.gym.exercise
EveryDose: Medication Reminder,"4.4
star",EveryDose,https://play.google.com/store/apps/details?id=com.groovehealthrx.groovehealth
TIPS Trauma-Informed Practice,,Connexions ICT,https://play.google.com/store/apps/details?id=gr.gunet.tips
EMTMate,,"EaseMyTrip—Flight, Hotel, IRCTC Authorised Partner",https://play.google.com/store/apps/details?id=com.emtmate.emt
Meomind - Therapy Anytime,"3.8
star",Meomind Incorporated,https://play.google.com/store/apps/details?id=com.meomind
Endless Nightmare 1: Home,"4.4
star",707 INTERACTIVE: Fun Epic Casual Games,https://play.google.com/store/apps/details?id=endless.nightmare.horror.scary.free.android
Endless Nightmare 5: Curse,"4.4
star",707 INTERACTIVE: Fun Epic Casual Games,https://play.google.com/store/apps/details?id=endless.nightmare.spectre.curse.horror.scary.free.android
Nightmare of Escape,"3.7
star",ArtSoft,https://play.google.com/store/apps/details?id=com.ArtSoft.NightmareOfEscape
Endless Nightmare 2: Hospital,"4.5
star",707 INTERACTIVE: Fun Epic Casual Games,https://play.google.com/store/apps/details?id=endless.nightmare.weird.hospital.horror.scary.free.android
Nightmare Gate: Horror Game,"4.0
star",IndieFist Horror Games,https://play.google.com/store/apps/details?id=com.IndieFist.HorrorGames.NightmareGate
Fast.Game: Dormy Nightmare,,VNGGames,https://play.google.com/store/apps/details?id=game.fast
House of Nightmare,"3.9
star",Escape Horror Games,https://play.google.com/store/apps/details?id=com.escapehorrorgames.escaperemast1
Endless Nightmare 6: Reborn,"4.6
star",707 INTERACTIVE: Fun Epic Casual Games,https://play.google.com/store/apps/details?id=com.endless.nightmare.reborn.android
Endless Nightmare 3: Shrine,"4.6
star",707 INTERACTIVE: Fun Epic Casual Games,https://play.google.com/store/apps/details?id=endless.nightmare.shrine.horror.scary.free.android
Endless Nightmare 4: Prison,"3.4
star",707 INTERACTIVE: Fun Epic Casual Games,https://play.google.com/store/apps/details?id=endless.nightmare.weird.prison.horror.scary.free.android
PTSD Family Coach,"4.3
star",US Department of Veterans Affairs (VA),https://play.google.com/store/apps/details?id=gov.va.mobilehealth.ncptsd.ptsdfamilycoach
VA: Health and Benefits,"4.7
star",US Department of Veterans Affairs (VA),https://play.google.com/store/apps/details?id=gov.va.mobileapp
PTSD Coach Canada,"4.5
star",Veterans Affairs (VAC) / Anciens Combattants (ACC),https://play.google.com/store/apps/details?id=ca.gc.veterans.ptsd.ptsdcoach
VetChange,"4.3
star",US Department of Veterans Affairs (VA),https://play.google.com/store/apps/details?id=gov.va.mobilehealth.ncptsd.vetchange
VetsApp: The App for Veterans,"4.5
star",VetsApp.org,https://play.google.com/store/apps/details?id=com.app.vetzfojt
Veterans Can...,,Honeycommb,https://play.google.com/store/apps/details?id=com.honeycommb.veteranscan
PTSD Coach Explorer,"5.0
star",PAVIR,https://play.google.com/store/apps/details?id=pavir.explorer.ptsdcoach
